Price,Levy,Model,Category,Leather interior,Engine volume,Mileage,Cylinders,Drive wheels,Doors,Wheel,Color,Airbags,turbo,engine_volume,brand,fuel_type,Gear_box,year,price_win,Mileage_win,Levy_wins,Cylinders_wins,Category_enc,Fuel_type_enc,Drive_wheels_enc,Gear_box_enc,Manufacturer_enc
24628,862,H1,Minivan,1,2.5,47676,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2011,24628,47676,862,4,7,2,2,1,21
15994,1172,E 350,Coupe,1,3.5,170429,6,Rear,2,Left wheel,Silver,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2011,15994,170429,1172,6,2,2,3,1,33
2901,503,Civic,Sedan,1,1.5,146403,4,Front,4,Left wheel,White,0,0,1.5,HONDA,Hybrid,Automatic,2012,2901,146403,503,4,9,3,2,1,19
18503,781,Camry,Sedan,1,2.5,150000,4,Front,4,Left wheel,Black,12,0,2.5,TOYOTA,Petrol,Tiptronic,2012,18503,150000,781,4,9,5,2,3,54
21395,836,Tucson,SUV,1,2,144918,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2010,21395,144918,836,4,10,2,2,1,21
12544,872.002944263758,X-Trail,SUV,1,2,180000,4,4x4,4,Left wheel,Black,2,0,2,NISSAN,Petrol,Automatic,2005,12544,180000,872.002944263758,4,10,5,1,1,38
3700,1119.6335996898038,Serena,Minivan,1,2,241000,4,Front,4,Right-hand drive,White,2,0,2,NISSAN,CNG,Automatic,2001,3700,241000,1119.6335996898038,4,7,1,2,1,38
17249,1310.5503575037758,Elantra,Sedan,0,1.8,60000,4,Front,4,Left wheel,Carnelian red,6,0,1.8,HYUNDAI,Petrol,Automatic,2013,17249,60000,1310.5503575037758,4,9,5,2,1,21
29216,639,Orlando,SUV,1,2,78083,4,Front,4,Left wheel,White,4,0,2,CHEVROLET,Diesel,Automatic,2014,29216,78083,639,4,10,2,2,1,7
3763,629,Juke,SUV,1,1.6,88475,4,4x4,4,Left wheel,White,0,0,1.6,NISSAN,Petrol,Automatic,2015,3763,88475,629,4,10,5,1,1,38
16590,862,H1,Minivan,1,2.5,42415,4,Front,4,Left wheel,White,4,0,2.5,HYUNDAI,Diesel,Automatic,2011,16590,42415,862,4,7,2,2,1,21
21000,810,Jetta სპორტ,Sedan,1,1.8,45707,4,Front,4,Left wheel,Grey,6,0,1.8,VOLKSWAGEN,Petrol,Manual,2016,21000,45707,810,4,9,5,2,2,57
1725,584,Elantra,Sedan,1,1.8,107155,4,Front,4,Left wheel,Black,12,0,1.8,HYUNDAI,Petrol,Automatic,2014,1725,107155,584,4,9,5,2,1,21
627,1058,E 350,Sedan,1,3.5,318285,6,4x4,4,Left wheel,Black,12,0,3.5,MERCEDES-BENZ,Diesel,Automatic,2012,627,318285,1058,6,9,2,1,1,33
25089,586,C 250,Sedan,1,1.8,109000,4,Rear,4,Left wheel,Red,12,0,1.8,MERCEDES-BENZ,Petrol,Automatic,2012,25089,109000,586,4,9,5,3,1,33
157,531,Juke,SUV,1,1.6,190454,4,4x4,4,Left wheel,Black,0,0,1.6,NISSAN,Petrol,Automatic,2012,314,190454,531,4,10,5,1,1,38
16935,645,CT 200h,Sedan,1,1.8,158000,4,Front,4,Left wheel,Grey,8,0,1.8,LEXUS,Hybrid,Tiptronic,2011,16935,158000,645,4,9,3,2,3,29
7840,1014.379303532644,Pajero IO,SUV,0,2,95000,4,4x4,4,Left wheel,Blue,4,0,2,MITSUBISHI,Petrol,Manual,2000,7840,95000,1014.379303532644,4,10,5,1,2,36
18817,640,Fusion,Sedan,1,2,87579,4,Front,4,Left wheel,Black,0,0,2,FORD,Petrol,Automatic,2013,18817,87579,640,4,9,5,2,1,14
21953,1346.5878356592655,270,SUV,1,2.7,249000,5,4x4,4,Left wheel,Blue,0,0,2.7,MERCEDES-BENZ,Diesel,Automatic,2004,21953,249000,1346.5878356592655,5,10,2,1,1,33
21326,638,Optima,Sedan,1,2,33670,4,Front,4,Left wheel,White,4,0,2,KIA,Petrol,Automatic,2014,21326,33670,638,4,9,5,2,1,26
862,831,Camry,Sedan,1,2.4,635402,4,Front,4,Left wheel,White,12,0,2.4,TOYOTA,Hybrid,Automatic,2011,862,328000,831,4,9,3,2,1,54
8500,1032,Note,Hatchback,0,1.2,92000,3,Front,4,Right-hand drive,Brown,2,0,1.2,NISSAN,Petrol,Variator,2012,8500,92000,1032,4,4,5,2,4,38
8467,645.8555395797786,Pajero IO,SUV,0,1.8,196500,4,4x4,4,Left wheel,White,2,0,1.8,MITSUBISHI,Petrol,Automatic,1999,8467,196500,645.8555395797786,4,10,5,1,1,36
2430,1598,E 350,Sedan,1,3,175614,6,Rear,4,Left wheel,Black,12,0,3,MERCEDES-BENZ,Diesel,Automatic,2008,2430,175614,1597.7933519556452,6,9,2,3,1,33
37984,730,Actyon,SUV,1,1.6,91060,4,Front,4,Left wheel,White,4,0,1.6,SSANGYONG,Diesel,Automatic,2016,37984,91060,730,4,10,2,2,1,51
9700,868.5701391740138,SLK 230,Cabriolet,1,2,200000,4,Rear,2,Left wheel,Black,4,0,2,MERCEDES-BENZ,Petrol,Manual,1999,9700,200000,868.5701391740138,4,1,5,3,2,33
251,761,Prius,Hatchback,1,1.8,351954,4,Front,4,Left wheel,Silver,12,0,1.8,TOYOTA,Hybrid,Automatic,2010,314,328000,761,4,4,3,2,1,54
94,1172,RX 350,SUV,1,3.5,0,6,4x4,4,Left wheel,Black,12,0,3.5,LEXUS,Petrol,Automatic,2011,314,2093.200000000008,1172,6,10,5,1,1,29
549,1058,Highlander,SUV,1,3.5,0,6,4x4,4,Left wheel,Grey,12,0,3.5,TOYOTA,Hybrid,Automatic,2012,549,2093.200000000008,1058,6,10,3,1,1,54
6272,956.0454068262547,Octavia,Sedan,0,2,462673,4,Front,4,Left wheel,White,2,0,2,SKODA,Petrol,Manual,2006,6272,328000,956.0454068262547,4,9,5,2,2,50
7527,1272,Combo 1700,Goods wagon,0,1.7,250000,4,Front,4,Left wheel,Silver,2,0,1.7,OPEL,Diesel,Manual,2006,7527,250000,1272,4,3,2,2,2,39
15053,1131.0129937356296,Caliber,Hatchback,0,2,83000,4,Front,5,Left wheel,Golden,6,0,2,DODGE,Petrol,Automatic,2010,15053,83000,1131.0129937356296,4,4,5,2,1,12
784,639,XV,SUV,1,2,70139,4,4x4,4,Left wheel,Orange,12,0,2,SUBARU,Petrol,Automatic,2014,784,70139,639,4,10,5,1,1,52
12544,584,Elantra,Sedan,0,1.8,105000,4,Front,4,Left wheel,Silver,6,0,1.8,HYUNDAI,Diesel,Tiptronic,2014,12544,105000,584,4,9,2,2,3,21
10663,765,Sonata,Sedan,1,2,306922,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,LPG,Automatic,2015,10663,306922,765,4,9,4,2,1,21
4391,1231.1459231269748,Vento,Sedan,0,1.8,260000,4,Front,4,Left wheel,Silver,4,0,1.8,VOLKSWAGEN,CNG,Manual,1995,4391,260000,1231.1459231269748,4,9,1,2,2,57
13799,1246,Mariner,SUV,1,2.3,260800,4,Front,4,Left wheel,White,10,0,2.3,MERCURY,Hybrid,Variator,2008,13799,260800,1246,4,10,3,2,4,34
314,779,Camry,Sedan,1,2.5,225510,4,Front,4,Left wheel,White,12,0,2.5,TOYOTA,Hybrid,Automatic,2013,314,225510,779,4,9,3,2,1,54
7840,750.7198028966931,Pajero IO,SUV,0,2,160000,4,Rear,4,Left wheel,Silver,2,0,2,MITSUBISHI,CNG,Automatic,2000,7840,160000,750.7198028966931,4,10,1,3,1,36
3763,832,Tacoma,SUV,1,2.7,64994,4,Rear,4,Left wheel,Grey,12,0,2.7,TOYOTA,Petrol,Automatic,2014,3763,64994,832,4,10,5,3,1,54
12388,919,X5,SUV,1,3,420794,6,4x4,4,Left wheel,Black,12,0,3,BMW,Diesel,Automatic,2012,12388,328000,919,6,10,2,1,1,4
40,812.7934930137366,Prius,Sedan,1,1.5,130000,6,Front,4,Left wheel,Black,6,0,1.5,TOYOTA,Hybrid,Automatic,2008,314,130000,812.7934930137366,6,9,3,2,1,54
34497,353,CT 200h,Hatchback,1,1.8,54400,4,Front,4,Left wheel,Black,16,0,1.8,LEXUS,Hybrid,Automatic,2015,34497,54400,473,4,4,3,2,1,29
10663,730,Versa,Sedan,0,1.6,90535,4,Front,4,Left wheel,Blue,6,0,1.6,NISSAN,Petrol,Automatic,2016,10663,90535,730,4,9,5,2,1,38
23991,831,Fusion SE,Sedan,0,1.5,10457,4,Front,4,Left wheel,Carnelian red,8,0,1.5,FORD,Petrol,Automatic,2018,23991,10457,831,4,9,5,2,1,14
17562,1164.4832214229914,Fusion,Sedan,1,2.5,75000,4,Front,4,Left wheel,Black,0,0,2.5,FORD,Hybrid,Automatic,2010,17562,75000,1164.4832214229914,4,9,3,2,1,14
6899,939.9934897919121,Kangoo,Goods wagon,0,1.2,234758,4,Front,4,Left wheel,Blue,2,0,1.2,RENAULT,Petrol,Manual,2004,6899,234758,939.9934897919121,4,3,5,2,2,43
50,1603.4044866853353,Insight,Sedan,0,1.3,95000,4,Front,4,Left wheel,Carnelian red,0,0,1.3,HONDA,Hybrid,Automatic,2011,314,95000,1597.7933519556452,4,9,3,2,1,19
16894,583,Elantra,Sedan,1,1.6,175237,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2011,16894,175237,583,4,9,5,2,1,21
2100,706.1554403781627,Vento,Sedan,0,1.8,100000,4,Front,4,Left wheel,Green,0,0,1.8,VOLKSWAGEN,Petrol,Manual,1995,2100,100000,706.1554403781627,4,9,5,2,2,57
392,831,Sonata,Sedan,1,2.4,0,4,Front,4,Left wheel,Silver,0,0,2.4,HYUNDAI,Hybrid,Automatic,2011,392,2093.200000000008,831,4,9,3,2,1,21
20382,1672.5383405058678,Prius,Sedan,1,1.8,200000,4,Front,4,Left wheel,Silver,8,0,1.8,TOYOTA,Hybrid,Automatic,2010,20382,200000,1597.7933519556452,4,9,3,2,1,54
16621,891,Elantra SE,Sedan,0,2,65271,4,Front,4,Left wheel,Silver,8,0,2,HYUNDAI,Petrol,Automatic,2016,16621,65271,891,4,9,5,2,1,21
13172,742,Astra,Hatchback,0,1.3,189000,4,Front,4,Left wheel,Silver,0,0,1.3,OPEL,Diesel,Manual,2008,13172,189000,742,4,4,2,2,2,39
10349,1267,Aqua,Hatchback,0,1.5,142000,4,Front,4,Right-hand drive,Red,10,0,1.5,TOYOTA,Hybrid,Automatic,2013,10349,142000,1267,4,4,3,2,1,54
18503,642,Passat tdi sel,Sedan,1,2,116000,4,Front,4,Left wheel,Silver,8,0,2,VOLKSWAGEN,Diesel,Tiptronic,2012,18503,116000,642,4,9,2,2,3,57
11917,960.7506403500721,Transit,Universal,0,2.5,254000,4,Rear,2,Right-hand drive,White,0,0,2.5,FORD,Diesel,Manual,1996,11917,254000,960.7506403500721,4,11,2,3,2,14
392,690,RX 450,SUV,1,3.5,27038,6,4x4,4,Left wheel,White,12,0,3.5,LEXUS,Hybrid,Automatic,2016,392,27038,690,6,10,3,1,1,29
19121,583,Elantra,Sedan,1,1.6,134957,4,Front,4,Left wheel,Black,4,0,1.6,HYUNDAI,Petrol,Automatic,2011,19121,134957,583,4,9,5,2,1,21
13172,1584.8405166775678,B 180,Hatchback,1,2,151000,4,Front,4,Left wheel,Beige,8,0,2,MERCEDES-BENZ,Diesel,Tiptronic,2009,13172,151000,1584.8405166775678,4,4,2,2,3,33
549,891,A6,Sedan,1,2,97826,4,4x4,4,Left wheel,Grey,0,0,2,AUDI,Petrol,Automatic,2016,549,97826,891,4,9,5,1,1,3
18817,1164.5781630656793,Elantra,Sedan,1,1.8,100000,4,Front,4,Left wheel,Black,16,0,1.8,HYUNDAI,Petrol,Tiptronic,2012,18817,100000,1164.5781630656793,4,9,5,2,3,21
34111,765,Tucson,SUV,1,2,100492,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,Diesel,Automatic,2015,34111,100492,765,4,10,2,2,1,21
11604,1195,Transit,Microbus,0,2.2,89775,4,Front,2,Left wheel,Red,2,0,2.2,FORD,Diesel,Manual,2008,11604,89775,1195,4,6,2,2,2,14
15681,761,Prius,Hatchback,1,1.8,190000,4,Front,4,Left wheel,Grey,8,0,1.8,TOYOTA,Hybrid,Automatic,2010,15681,190000,761,4,4,3,2,1,54
43134,831,Actyon,SUV,1,1.6,60660,4,Front,4,Left wheel,White,4,0,1.6,SSANGYONG,Diesel,Automatic,2017,38124.099999999795,60660,831,4,10,2,2,1,51
14269,1324,Highlander,SUV,1,3.3,300366,6,4x4,4,Left wheel,Blue,12,0,3.3,TOYOTA,Hybrid,Automatic,2010,14269,300366,1324,6,10,3,1,1,54
10036,924.2502953896992,Vito,Minivan,0,2.3,185000,4,Front,4,Left wheel,Green,2,0,2.3,MERCEDES-BENZ,Petrol,Manual,1999,10036,185000,924.2502953896992,4,7,5,2,2,33
10036,1268.115975232901,Prius,Hatchback,0,1.5,222061,4,Front,4,Left wheel,Red,4,0,1.5,TOYOTA,Hybrid,Automatic,2008,10036,222061,1268.115975232901,4,4,3,2,1,54
17942,836,Sonata,Sedan,1,2,145000,4,Front,4,Left wheel,Grey,4,0,2,HYUNDAI,Petrol,Automatic,2010,17942,145000,836,4,9,5,2,1,21
1646,1750,Highlander,SUV,1,3.3,269162,6,4x4,4,Left wheel,Silver,12,0,3.3,TOYOTA,Hybrid,Automatic,2008,1646,269162,1597.7933519556452,6,10,3,1,1,54
8154,1750,RX 400,SUV,1,3.3,224629,6,4x4,4,Left wheel,Silver,12,0,3.3,LEXUS,Hybrid,Automatic,2008,8154,224629,1597.7933519556452,6,10,3,1,1,29
20372,691,FIT,Hatchback,1,1.3,100940,4,Front,4,Left wheel,Silver,4,0,1.3,HONDA,Petrol,Automatic,2017,20372,100940,691,4,4,5,2,1,19
4234,586,Cruze,Sedan,1,1.8,114776,4,Front,4,Left wheel,Black,12,0,1.8,CHEVROLET,Petrol,Automatic,2012,4234,114776,586,4,9,5,2,1,7
157,585,Prius,Hatchback,1,1.8,169301,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2013,314,169301,585,4,4,3,2,1,54
20385,937.1961146262844,Prius C,Hatchback,1,1.5,107000,4,Front,4,Left wheel,White,9,0,1.5,TOYOTA,LPG,Variator,2013,20385,107000,937.1961146262844,4,4,4,2,4,54
18503,697,Elantra,Sedan,0,1.8,77000,4,Front,4,Left wheel,White,16,0,1.8,HYUNDAI,Petrol,Tiptronic,2015,18503,77000,697,4,9,5,2,3,21
10976,1028.606120806208,Pajero IO,SUV,0,2,97500,4,4x4,4,Left wheel,Black,2,0,2,MITSUBISHI,Petrol,Automatic,2000,10976,97500,1028.606120806208,4,10,5,1,1,36
15681,891,Sonata,Sedan,1,2,295509,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,LPG,Automatic,2016,15681,295509,891,4,9,4,2,1,21
7840,860.8718325633672,FIT,Hatchback,1,1.3,157000,4,Front,4,Right-hand drive,Blue,2,0,1.3,HONDA,Petrol,Automatic,2006,7840,157000,860.8718325633672,4,4,5,2,1,19
9408,584,Elantra,Sedan,0,1.8,102000,4,Front,4,Left wheel,Blue,12,0,1.8,HYUNDAI,Petrol,Automatic,2014,9408,102000,584,4,9,5,2,1,21
7222,836,Sonata,Sedan,1,2,112484,4,Front,4,Left wheel,White,4,0,2,HYUNDAI,LPG,Automatic,2010,7222,112484,836,4,9,4,2,1,21
39201,1571.2184716215681,Santa FE sport,SUV,1,2.4,12000,4,4x4,4,Left wheel,Green,12,0,2.4,HYUNDAI,Petrol,Automatic,2018,38124.099999999795,12000,1571.2184716215681,4,10,5,1,1,21
862,502,FIT,Hatchback,1,1.5,118232,4,Front,4,Left wheel,Silver,12,0,1.5,HONDA,Petrol,Automatic,2013,862,118232,502,4,4,5,2,1,19
12544,1103.5796551596186,Prius,Sedan,0,1.5,156000,4,Front,4,Left wheel,Silver,6,0,1.5,TOYOTA,Hybrid,Automatic,2008,12544,156000,1103.5796551596186,4,9,3,2,1,54
862,394,Camry,Sedan,1,2.5,0,4,Front,4,Left wheel,Black,12,0,2.5,TOYOTA,Hybrid,Automatic,2014,862,2093.200000000008,473,4,9,3,2,1,54
3607,1132.0999977807369,Astra,Hatchback,0,1.6,220000,4,Front,4,Left wheel,White,2,0,1.6,OPEL,Petrol,Manual,1996,3607,220000,1132.0999977807369,4,4,5,2,2,39
314,586,Prius,Hatchback,1,1.8,418667,4,Front,4,Left wheel,White,12,0,1.8,TOYOTA,Hybrid,Automatic,2012,314,328000,586,4,4,3,2,1,54
11290,746,Prius,Hatchback,0,1.5,124839,4,Front,4,Left wheel,Blue,6,0,1.5,TOYOTA,Hybrid,Automatic,2009,11290,124839,746,4,4,3,2,1,54
38822,345,Aqua,Universal,1,1.5,34465,4,Front,4,Left wheel,Black,4,0,1.5,TOYOTA,Hybrid,Automatic,2016,38124.099999999795,34465,473,4,11,3,2,1,54
1019,645,Prius,Hatchback,1,1.8,246480,4,Front,4,Left wheel,Grey,12,0,1.8,TOYOTA,Hybrid,Automatic,2011,1019,246480,645,4,4,3,2,1,54
10976,1443.838199886997,Prius,Sedan,0,1.5,999999,6,Front,4,Left wheel,White,5,0,1.5,TOYOTA,Hybrid,Automatic,2005,10976,328000,1443.838199886997,6,9,3,2,1,54
35043,640,REXTON,SUV,1,2,110190,4,Front,4,Left wheel,White,4,0,2,SSANGYONG,Diesel,Automatic,2013,35043,110190,640,4,10,2,2,1,51
706,765,XV,SUV,1,2,70829,4,4x4,4,Left wheel,Black,12,0,2,SUBARU,Petrol,Automatic,2015,706,70829,765,4,10,5,1,1,52
3293,781,Camry,Sedan,1,2.5,214098,4,Front,4,Left wheel,Silver,0,0,2.5,TOYOTA,Hybrid,Automatic,2012,3293,214098,781,4,9,3,2,1,54
25591,530,Elantra,Sedan,1,1.6,80819,4,Front,4,Left wheel,Black,4,0,1.6,HYUNDAI,Petrol,Automatic,2013,25591,80819,530,4,9,5,2,1,21
17562,528,Veloster,Sedan,1,1.6,153600,4,Front,4,Left wheel,Carnelian red,8,0,1.6,HYUNDAI,Petrol,Automatic,2014,17562,153600,528,4,9,5,2,1,21
35403,1091,H1,Minivan,1,2.5,90000,4,Front,4,Left wheel,Silver,4,0,2.5,HYUNDAI,Diesel,Automatic,2016,35403,90000,1091,4,7,2,2,1,21
11290,843,Prius,Hatchback,0,1.5,135000,4,Front,4,Left wheel,Red,12,0,1.5,TOYOTA,Hybrid,Automatic,2008,11290,135000,843,4,4,3,2,1,54
25744,642,Captiva,SUV,1,2,341928,4,Front,4,Left wheel,Black,4,0,2,CHEVROLET,Diesel,Automatic,2012,25744,328000,642,4,10,2,2,1,7
9408,1290.9965885550337,Picanto,Hatchback,0,1.1,218000,4,Front,4,Left wheel,Black,4,0,1.1,KIA,Petrol,Manual,2005,9408,218000,1290.9965885550337,4,4,5,2,2,26
19444,630.443953624824,Optima hybrid,Sedan,0,2.4,112000,4,Front,4,Left wheel,Golden,8,0,2.4,KIA,Hybrid,Tiptronic,2013,19444,112000,630.443953624824,4,9,3,2,3,26
43000,1540.7647297726376,Q7,SUV,1,3,190000,6,4x4,4,Left wheel,Grey,12,0,3,AUDI,Diesel,Tiptronic,2011,38124.099999999795,190000,1540.7647297726376,6,10,2,1,3,3
40,802.1483575872916,FIT,Hatchback,0,1.3,170000,5,Front,5,Right-hand drive,Grey,0,0,1.3,HONDA,Petrol,Automatic,2002,314,170000,802.1483575872916,5,4,5,2,1,19
8938,1268,Aqua,Sedan,0,1.5,88000,4,Front,4,Right-hand drive,Silver,2,0,1.5,TOYOTA,Hybrid,Automatic,2012,8938,88000,1268,4,9,3,2,1,54
4234,584,Civic,Sedan,1,1.8,111149,4,Front,4,Left wheel,Brown,12,0,1.8,HONDA,Petrol,Automatic,2014,4234,111149,584,4,9,5,2,1,19
28830,707,Santa FE,SUV,1,2,104958,4,Front,4,Left wheel,Black,4,0,2,HYUNDAI,Diesel,Automatic,2011,28830,104958,707,4,10,2,2,1,21
35269,934,H1,Universal,1,2.5,127027,4,Front,4,Left wheel,White,4,0,2.5,HYUNDAI,Diesel,Automatic,2015,35269,127027,934,4,11,2,2,1,21
15524,1195,Transit,Microbus,0,2.2,107000,4,Front,4,Left wheel,Yellow,4,0,2.2,FORD,Diesel,Manual,2008,15524,107000,1195,4,6,2,2,2,14
13956,603,RX 450,SUV,1,3.5,143619,6,4x4,4,Left wheel,Black,12,0,3.5,LEXUS,Hybrid,Automatic,2015,13956,143619,603,6,10,3,1,1,29
34497,1053.8325351729702,Optima,Sedan,1,2.4,30000,4,Front,4,Left wheel,White,0,0,2.4,KIA,Petrol,Tiptronic,2017,34497,30000,1053.8325351729702,4,9,5,2,3,26
15994,1017,Elantra,Sedan,0,2,70795,4,Front,4,Left wheel,White,12,0,2,HYUNDAI,Petrol,Automatic,2017,15994,70795,1017,4,9,5,2,1,21
13658,687,Elantra,Sedan,1,1.6,115783,4,Front,4,Left wheel,Silver,4,0,1.6,HYUNDAI,Petrol,Automatic,2010,13658,115783,687,4,9,5,2,1,21
16935,1295.2106790116825,Prius,Hatchback,0,1.8,383528,4,Front,4,Left wheel,White,8,0,1.8,TOYOTA,Hybrid,Tiptronic,2010,16935,328000,1295.2106790116825,4,4,3,2,3,54
25089,3194.905867416029,Tucson,SUV,1,2.4,128000,4,4x4,4,Left wheel,Grey,8,0,2.4,HYUNDAI,Petrol,Tiptronic,2012,25089,128000,1597.7933519556452,4,10,5,1,3,21
1646,645,Prius,Hatchback,1,1.8,320064,4,Front,4,Left wheel,Silver,12,0,1.8,TOYOTA,Hybrid,Automatic,2011,1646,320064,645,4,4,3,2,1,54
13799,1697.1281732886143,Aqua,Hatchback,0,1.5,109000,4,Front,4,Right-hand drive,Black,2,0,1.5,TOYOTA,Hybrid,Automatic,2013,13799,109000,1597.7933519556452,4,4,3,2,1,54
16621,908.8577385791868,535,Sedan,1,3.5,180000,6,Rear,4,Left wheel,Silver,8,0,3.5,BMW,Petrol,Tiptronic,2008,16621,180000,908.8577385791868,6,9,5,3,3,4
17249,1037.458400124941,Transit,Goods wagon,0,2.5,230000,4,Rear,2,Left wheel,White,2,0,2.5,FORD,Diesel,Manual,1996,17249,230000,1037.458400124941,4,3,2,3,2,14
25926,986,Compass,SUV,1,2.4,84918,4,Front,4,Left wheel,Silver,4,0,2.4,JEEP,Petrol,Automatic,2010,25926,84918,986,4,10,5,2,1,25
13328,640,Fusion,Sedan,1,2,91000,4,Front,4,Left wheel,White,8,0,2,FORD,Hybrid,Automatic,2013,13328,91000,640,4,9,3,2,1,14
5645,1163.4132689827773,969 luaz,SUV,1,0.9,64525,4,4x4,2,Left wheel,Green,0,0,0.9,ZAZ,Petrol,Manual,1990,5645,64525,1163.4132689827773,4,10,5,1,2,59
6600,1374.3196986243988,C 200,Sedan,0,2,206000,4,Rear,4,Left wheel,Green,4,0,2,MERCEDES-BENZ,CNG,Automatic,1997,6600,206000,1374.3196986243988,4,9,1,3,1,33
37125,765,Tucson,SUV,1,2,111589,4,Front,4,Left wheel,Silver,4,0,2,HYUNDAI,Diesel,Automatic,2015,37125,111589,765,4,10,2,2,1,21
23521,738,Encore,SUV,1,1.4,26954,4,Front,4,Left wheel,Black,8,0,1.4,BUICK,Petrol,Automatic,2017,23521,26954,738,4,10,5,2,1,5
3763,1714,Tacoma,Sedan,1,3.5,174827,6,4x4,4,Left wheel,Silver,12,0,3.5,TOYOTA,Petrol,Automatic,2017,3763,174827,1597.7933519556452,6,9,5,1,1,54
1254,639,A4,Sedan,1,2,42395,4,4x4,4,Left wheel,Grey,0,0,2,AUDI,Petrol,Automatic,2014,1254,42395,639,4,9,5,1,1,3
314,1399,RX 450,SUV,1,3.5,382746,6,4x4,4,Left wheel,Silver,12,0,3.5,LEXUS,Hybrid,Automatic,2010,314,328000,1399,6,10,3,1,1,29
10349,658,Corsa,Hatchback,0,1.3,181179,4,Front,4,Left wheel,Black,10,0,1.3,OPEL,Diesel,Manual,2009,10349,181179,658,4,4,2,2,2,39
23703,765,Malibu,Sedan,1,2,100069,4,Front,4,Left wheel,White,4,0,2,CHEVROLET,Diesel,Automatic,2015,23703,100069,765,4,9,2,2,1,7
35000,968.9284354233234,Sprinter,Microbus,1,2.2,250000,4,Rear,5,Left wheel,White,2,0,2.2,MERCEDES-BENZ,Diesel,Manual,2008,35000,250000,968.9284354233234,4,6,2,3,2,33
9095,1177.3793841904867,Tiida,Sedan,1,1.5,157500,4,Front,4,Right-hand drive,Black,7,0,1.5,NISSAN,Petrol,Variator,2007,9095,157500,1177.3793841904867,4,9,5,2,4,38
18817,1358.2279317709458,Camry,Sedan,0,2.4,192785,4,Front,4,Left wheel,Silver,2,0,2.4,TOYOTA,Petrol,Automatic,2008,18817,192785,1358.2279317709458,4,9,5,2,1,54
16621,1058,Camry,Sedan,1,3.5,132826,6,Front,4,Left wheel,White,12,0,3.5,TOYOTA,Petrol,Tiptronic,2012,16621,132826,1058,6,9,5,2,3,54
20698,900,Sonata,Sedan,0,2.4,65000,4,Front,4,Left wheel,Black,12,0,2.4,HYUNDAI,Petrol,Tiptronic,2015,20698,65000,900,4,9,5,2,3,21
29479,709.0028636059081,"C 250 1,8 turbo",Sedan,1,1.8,125000,6,Rear,4,Left wheel,Blue,12,0,1.8,MERCEDES-BENZ,Petrol,Tiptronic,2013,29479,125000,709.0028636059081,6,9,5,3,3,33
470,640,Fusion,Sedan,1,2,75656,4,Front,4,Left wheel,White,0,0,2,FORD,Hybrid,Automatic,2013,470,75656,640,4,9,3,2,1,14
2274,247,Insight,Hatchback,1,1.3,149970,4,Front,4,Left wheel,Grey,0,0,1.3,HONDA,Hybrid,Automatic,2014,2274,149970,473,4,4,3,2,1,19
470,531,Juke,SUV,1,1.6,136712,4,4x4,4,Left wheel,White,0,0,1.6,NISSAN,Petrol,Automatic,2012,470,136712,531,4,10,5,1,1,38
11290,718.4856919774297,Astra,Goods wagon,0,1.7,111111,4,Front,4,Left wheel,Grey,12,0,1.7,OPEL,Diesel,Manual,2008,11290,111111,718.4856919774297,4,3,2,2,2,39
15681,1409.0422738541076,Astra,Hatchback,0,1.7,187000,4,Front,4,Left wheel,Red,8,0,1.7,OPEL,Diesel,Manual,2005,15681,187000,1409.0422738541076,4,4,2,2,2,39
9095,771.8529632675126,Tiida,Hatchback,1,1.8,1810,4,Front,4,Right-hand drive,Black,8,0,1.8,NISSAN,Petrol,Variator,2006,9095,2093.200000000008,771.8529632675126,4,4,5,2,4,38
314,531,Juke,SUV,1,1.6,61018,4,4x4,4,Left wheel,White,0,0,1.6,NISSAN,Petrol,Automatic,2012,314,61018,531,4,10,5,1,1,38
20385,640,C-MAX,Hatchback,1,2,232000,4,Front,4,Left wheel,White,12,0,2,FORD,Hybrid,Tiptronic,2013,20385,232000,640,4,4,3,2,3,14
11290,843,Prius,Hatchback,0,1.5,165000,4,Front,4,Left wheel,Silver,12,0,1.5,TOYOTA,Hybrid,Automatic,2008,11290,165000,843,4,4,3,2,1,54
282,753,Sonata,Sedan,1,2.4,93816,4,Front,4,Left wheel,Black,0,0,2.4,HYUNDAI,Hybrid,Automatic,2012,314,93816,753,4,9,3,2,1,21
27065,629,Elantra,Sedan,1,1.6,38914,4,Front,4,Left wheel,Grey,4,0,1.6,HYUNDAI,Petrol,Automatic,2015,27065,38914,629,4,9,5,2,1,21
23207,528,Juke,SUV,0,1.6,28460,4,Front,4,Left wheel,Grey,8,0,1.6,NISSAN,Petrol,Tiptronic,2014,23207,28460,528,4,10,5,2,3,38
